File Length,C# character-level grammar parse time (seconds),C# character-level grammar reachable SPPF node count,C# character-level grammar full SPPF node count,C# character-level grammar reachable SPPF edge count,C# character-level grammar full SPPF edge count,C# character-level grammar reachable non-token SPPF node count,C# character-level grammar full non-token SPPF node count,C# character-level grammar reachable non-token SPPF edge count,C# character-level grammar full SPPF non-token edge count,C# character-level grammar ambiguity node count,C# character-level grammar GSS node count,C# character-level grammar GSS edge count,C# character-level grammar descriptor count,C# w/o lexical disambiguation output triple set size,C# w/o lexical disambiguation output no. of tokenisations,C# w/o lexical disambiguation lex time (seconds),C# w/o lexical disambiguation parse time (seconds),C# w/o lexical disambiguation total time (seconds),C# w/o lexical disambiguation reachable SPPF node count,C# w/o lexical disambiguation full SPPF node count,C# w/o lexical disambiguation reachable SPPF edge count,C# w/o lexical disambiguation full SPPF edge count,C# w/o lexical disambiguation ambiguity node count,C# w/o lexical disambiguation GSS node count,C# w/o lexical disambiguation GSS edge count,C# w/o lexical disambiguation descriptor count,C# with full lexical disambiguation output triple set size,C# with full lexical disambiguation output no. of tokenisations,C# with full lexical disambiguation lex time (seconds),C# with full lexical disambiguation parse time (seconds),C# with full lexical disambiguation total time (seconds),C# with full lexical disambiguation reachable SPPF node count,C# with full lexical disambiguation full SPPF node count,C# with full lexical disambiguation reachable SPPF edge count,C# with full lexical disambiguation full SPPF edge count,C# with full lexical disambiguation ambiguity node count,C# with full lexical disambiguation GSS node count,C# with full lexical disambiguation GSS edge count,C# with full lexical disambiguation descriptor count
723,0.38216848400000003,4634,19098,4761,23878,1957,14464,2052,17726,849,32469,65010,106221,1614,1772370026058946321788842243227271857453749710404628677689555193790680597646113221349107302400000000000,0.043082390000000005,0.152843476,0.195925866,1957,9720,2052,11739,726,5389,11917,31106,227,32,0.069069275,0.08717443100000001,0.156243706,1865,2903,1940,3410,73,3463,8477,14585
258,0.061628878000000005,1840,6883,1870,8384,670,4914,684,5751,316,9713,18251,32260,622,3859550280921810085930865610074986905600,0.025086612,0.0996833,0.12476991200000001,670,3266,684,3870,268,1777,3892,10186,63,1,0.06278610500000001,0.08631111400000001,0.149097219,601,828,600,885,5,983,2439,4423
433,0.39357567600000004,3244,17286,3374,21943,1478,14046,1571,17547,970,22914,48313,85109,931,90725286318449616097079093827899953263682996017411646451351552000,0.034758167,0.165283592,0.200041759,1478,10179,1571,12303,820,5284,11302,32471,141,2,0.060962325000000005,0.07902993100000001,0.139992256,1353,2425,1421,2827,97,2953,6983,12042
380,0.17186234,2891,12968,2968,16039,1130,9469,1171,11142,662,12608,24175,47493,995,26165845885959642109980731208986065904895504546791424000,0.033575928000000005,0.11702388700000001,0.150599815,1130,6517,1171,7797,580,2856,6085,18189,98,1,0.06416764,0.08325798400000001,0.147425624,963,1434,967,1558,20,1608,3839,6997
458,0.22049807000000002,3436,16779,3548,21320,1425,12428,1481,15053,840,18267,34419,64836,1349,4555070366229954482776313056107439605473235424612166880728128873782312960000,0.039216077,0.190645282,0.22986135900000002,1425,7836,1481,9365,672,3498,7047,21559,128,1,0.060854135000000004,0.069720987,0.13057512200000002,1163,1627,1167,1764,15,1796,3995,7441
442,0.119194162,2935,10897,2961,13288,856,7478,875,8608,442,11660,22980,43361,1542,21467976383538258758901671945717915247106791904139552467542706603220517393530880,0.037553453,0.14221239900000002,0.179765852,856,4513,875,5379,387,2005,4539,13076,94,1,0.055581436000000005,0.074975494,0.13055693000000002,833,1118,847,1214,20,1097,2809,5487
869,0.35300683200000005,6594,28630,6750,35082,2413,20715,2508,23640,1359,20995,41246,89972,3148,91202899917963632621322470266762535774840431278324205226518472379347915380538449963279597365229492989460049952067434359623702346298631913472000000000,0.065067755,0.12975928,0.194827035,2413,13618,2508,16271,1271,4684,10272,35101,196,1,0.089865787,0.09432749800000001,0.184193285,2155,3041,2214,3327,84,3053,7225,14432
718,0.31611321600000003,7591,27431,8491,35426,2808,18890,2958,22173,1256,22205,42499,85502,2944,8746814050969756758429424968233388198216226163249964683687807251631223927971972263540950446012618109635446661204508283590672384000000,0.059802060000000004,0.122025085,0.18182714500000002,2808,12144,2958,14506,1088,4346,9315,31593,179,1,0.081882455,0.06845983500000001,0.15034229000000002,2079,2617,2138,2857,58,2592,6237,12422
362,0.20798532700000003,2460,11193,2526,14073,1007,8577,1043,10526,536,17380,33747,57984,920,77983291907434651137106878963305029183108367127674880000,0.029693627,0.112947111,0.14264073800000002,1007,5854,1043,6999,432,3073,6546,18544,105,1,0.047684418000000006,0.081525365,0.129209783,880,1303,891,1448,21,1629,3857,6701
100,0.031463908,568,1782,587,2370,156,1279,165,1745,78,2441,5075,7692,347,9894418008502173696,0.016064503,0.099229023,0.11529352600000001,156,492,165,587,42,240,540,1450,22,1,0.028477166,0.040980774000000005,0.06945794000000001,98,157,97,183,0,174,414,701
587,0.337272144,4417,12487,4504,15019,1613,8231,1653,9213,403,15193,27542,51533,2020,798515956849762761735068068425161465631175677989523279512896400100972357240547215542612605796352000000000,0.046775284,0.11196854,0.158743824,1613,4679,1653,5391,344,2575,5726,15186,137,1,0.11733747100000001,0.10481129,0.222148761,1468,1700,1482,1790,15,1762,4272,8564
41,0.030273166,193,430,192,534,49,285,48,375,0,2157,4622,5762,109,5156448,0.009064152,0.047999587,0.057063739,49,92,48,111,0,139,361,549,11,1,0.018235516,0.039929072,0.058164588,49,92,48,111,0,139,361,548
146,0.062035739000000006,1149,6051,1223,7797,513,4880,555,6172,300,7795,16514,29290,344,59935419568056434688000,0.018705451,0.09161576,0.110321211,513,3441,555,4198,258,1564,3411,10492,44,1,0.029725445000000003,0.06412680600000001,0.09385225100000001,314,549,321,608,15,748,1905,3092
449,0.068368337,2899,10211,2975,12734,908,7585,957,9322,390,10862,21976,38746,1692,3334942956824903648197279205575541659641710542038443891800948022477554086536010321100800,0.04311893,0.144410587,0.187529517,908,4705,957,5561,354,1866,4092,12728,107,2,0.05645692,0.061742723000000006,0.11819964300000001,792,1171,824,1352,28,1334,3013,5646
584,0.20032286800000002,4475,18666,4595,23549,1735,13213,1810,15476,859,15327,29770,60236,2320,244113168563565545619024215883596701724397151019219308556871635552801769638396141329947781220092734760550400000,0.05017059,0.114151654,0.164322244,1735,8710,1810,10428,785,3070,6957,23227,139,1,0.08106410600000001,0.066458156,0.14752226200000002,1508,2107,1557,2340,63,2034,4985,9974
589,0.305630518,4892,18189,5061,22173,2078,13557,2180,15728,898,17497,34598,69100,1930,319921672244899371061945592118406197014592266881201918809469592921044672963648788708884651969819443200000,0.045009957,0.11806836300000001,0.16307832,2078,9356,2180,11170,815,4031,9046,28476,159,1,0.063120069,0.07063796600000001,0.133758035,1692,2328,1743,2560,63,2547,6126,11518
337,0.067628701,2600,8979,2676,11090,1100,6551,1151,7814,432,10590,20944,37742,987,43944026694064201703416364044746724145547682736848345497600,0.031334927,0.11005137200000001,0.14138629900000002,1100,4341,1151,5178,368,2005,4474,13119,88,1,0.048932808,0.11781437600000001,0.16674718400000002,1032,1300,1071,1444,36,1387,3369,6363
401,0.270140159,3381,14774,3549,18901,1522,9694,1606,10980,652,14326,25137,48406,1347,5550184760576947111287889654495778066444249484684344208056647680000,0.033290401000000004,0.10565685300000001,0.13894725400000002,1522,5964,1606,7031,538,2455,4934,15623,114,1,0.05639144,0.06876797100000001,0.125159411,1062,1407,1061,1497,15,1459,3246,6413
624,0.39129823700000005,4681,23185,4924,29571,1988,18510,2160,23182,1237,24371,51174,96591,1652,20269182416812639990630644553747388437284121408342558786235887190566464551637593090350576041984000000000,0.042689499000000006,0.133363994,0.176053493,1988,13310,2160,16067,1046,5517,11685,37406,183,4,0.060595057,0.079535141,0.140130198,1585,2870,1682,3405,138,3109,7157,12739
970,0.8354535820000001,6463,36389,6703,46576,2866,28981,3087,36706,1989,82376,176491,271685,1966,35439237985056537828812101271473791809448467099689118483083351801333038945421511335479580879428334839278464493792735057294693838922627153920000,0.05803482200000001,0.38449279000000003,0.442527612,2866,19727,3087,23263,1573,15698,33592,78127,280,1,0.073160431,0.140356953,0.213517384,2768,5218,2976,6097,206,9558,22068,32019
1621,0.5906076570000001,12714,46344,13080,56655,4706,33379,4935,38485,1777,39903,79693,164792,6497,57402624748076989957055798930259980391013088431034154949394500582968678517109597514146734719037131805321124239521289992882913239028956837415375617918053188192094426652880548928614714800092726579219518656647892918019444331265096413586346027987644361612844089452150892459005412243476128506839040000000000000,0.134170066,0.24624674100000002,0.380416807,4706,20881,4935,24451,1587,8439,18639,60047,382,1,0.187416785,0.124118661,0.311535446,3876,5496,3949,6014,129,5555,13290,26199
154,0.057265885,1057,6646,1105,8562,416,5301,441,6657,355,8150,17185,30558,397,15876910299741214526668800,0.022395925,0.126364467,0.14876039200000002,416,3727,441,4570,303,1764,3796,11053,46,1,0.031115146000000003,0.071656382,0.102771528,323,726,331,859,24,878,2148,3527
1851,0.595557278,14684,54277,14908,65538,5430,37409,5586,41166,2301,39609,74301,163584,7601,169302080769175070901902285342422125280141973050757873066419171548292414945647555082271057587860771078930908803304333745242630008754137429382667154629701120193817216084214172609971275584207524435944064457333529388111362973750618975832510833594857512001108073180083132937632197679515492201711147753573989827812879205662720000000000000000000000,0.14567490500000002,0.42174462300000004,0.5674195280000001,5430,23087,5586,27455,2184,9169,20335,61575,467,1,0.20367880000000002,0.117173358,0.320852158,5164,7235,5276,7874,206,6876,16196,33198
3969,1.999763238,35045,162140,37252,207097,13961,120202,15078,145526,9046,108396,215581,484206,14258,1714388344094450138780156720129909662119902924771622048059262133131541002172042380667529028597545878034886861330274593797120551970087180769306865836493602802147898152406076554642231129900013167756367551729412685890969594454295942539625465951769562040298705452335182573383188623865588637214531475713230034112555983667124158842584097963237984460656445464350785354751157324774357750786518363905478147336078293976981868583213384428058863811148703286039148704449064305885397619415406185775445856833764440127164419610476079663899584892469336029351495177904079758778777177414983018790009457963081142579555835864451134971894950439571545082754983041614650213590704337083537817600000000000000000000000000,0.14677035500000002,0.8046792180000001,0.9514495730000001,13961,85653,15078,104614,8073,25110,53854,213371,890,1,0.258861245,0.15576615600000002,0.414627401,9364,13445,9677,14889,414,14140,33391,62553
4395,1.034383129,34610,115357,35109,137621,12532,79087,12860,86406,4488,77129,144311,333234,19167,19677587074633539496727682213988300999305069398002128680785401607005898561051145911213744394919711294421953944877024077108503446550573972686681852166588162156830608066085840839234133083766858293531527853876096991303497835217659280524817862907462108690234135013618607537687587050494170214967796306373894451072291942747842007902358665115048316410430095417366396200681169697639544094308157284994671726984434677636710009425608656898562888503793112360727866611796321286737715932475978076550744077676726658759464775403000103732992716122522464996550185230579427792606623957649131122065730615969667243246593812866580064333032205915631624515884321148141474561473717108952656491514447396093894956034024256457353852316985676345732406305368666669987774073309195589740223848071546298950536514240512000000000000000000000000000000000000000,0.178268522,0.535874097,0.7141426190000001,12532,46700,12860,55174,4308,18899,43154,130048,1051,1,0.289781194,0.22503434900000002,0.514815543,11596,15937,11758,17098,373,14693,35246,74108
211,0.112564018,1338,8397,1372,10814,520,6762,545,8546,441,9654,20345,37452,572,31804289363926685079441852384411648000,0.030121115,0.16178844,0.191909555,520,4747,545,5769,375,1979,4313,13848,55,1,0.048975805000000004,0.070234221,0.11921002600000001,474,789,489,918,21,1012,2532,4148
194,0.08181263800000001,1150,7323,1178,9483,437,5809,453,7376,338,10008,21256,36861,494,84822235315284322587350862397440,0.021567213000000002,0.09075823100000001,0.11232544400000001,437,3935,453,4761,272,1894,4142,12232,53,2,0.036288603,0.070035594,0.10632419700000001,391,687,397,792,7,912,2332,3805
